Text,Sentiment
Yalova'da Alevi Vatandaşların Evleri Kırmızı Boyayla İşaretlendi,0
Hayvana Cinsel İstismar İddiasıyla Gözaltına Alındı: 3 Yavru Köpek Kurtarıldı,0
Çifte Standartlar Ülkesi! Yasaklara Rağmen Uludağ'da Kayak Yapmanın Serbest Olması Herkesi İsyan Ettirdi,0
Bir Market Çalışanı Tarafından Paylaşılan Birkaç Ay İçinde Gelen Fahiş Zamlar Yüzünüze Tokat Gibi Çarpacak,0
Aday Listesinde Sonuncuydu: Araştırma Görevlisi Kadrosuna Rektör Yardımcısının Kızı Alındı,0
"Kavuklu Okul Müdürü, İsmet İnönü'yü Hedef Aldı: 'Bizi Kimler Temsil Etmiş, Yazık'",0
Bu Videodan Sonra Hazır Döner Almadan Önce Bir Daha Düşüneceksiniz,0
Adalet Yine Sosyal Medyada Aranıyor: #MuratKTutuklansın Çağrısı Gündemde,0
Ümitcan Uygun'un Ağabeyi Müge Anlı'yı Instagram Hesabından Sert Sözlerle Açık Açık Tehdit Etti,0
Aman Eller Duymasın: Wushu Federasyonu Aile Arasında Turnuva Düzenlemiş,0
Dışişleri Bakanlığı'nın Açıklaması Sosyal Medyanın Gündeminde: 'Dinimiz?',0
Okuduğunuz Anda Saçınızı Başınızı Yolmamak İçin Kendinizi Zor Tutacağınız Akıl Tutulması Yaşatan 16 Yorum,0
17 Yaşındaki Yeğenine Tecavüz Eden Amca Tahliye Edildi: Ailesi Davullu Zurnalı Kutlama Yaptı!,0
"Sakarya'da Engelli Genci Kamyonetin Kasasına Kelepçeleyip, Sürüklediler...",0
2021'de Cumhurbaşkanlığı Sarayları İçin 448 Milyon TL Harcanacak,0
Ankara'da Binaların Kapılarına Şeriat Bildirisi Asıldı: 'Demokrasi ve Laiklik İslama Ters Sistemdir',0
"Kahvaltı İçin Uyandıran Eşi ve Çocuğunu Kaynar Suyla Haşladı, Serbest Kaldı!",0
"Tarihi Lisenin Müdürü Atatürk'ü Unutup Abdülhamid'e Teşekkür Etti, Mezunlar Ayaklandı",0
Küçücük Erkek Çocuklarına Cinsel İstismarda Bulunmayı Meşrulaştıran Sözde Afgan Geleneği: Bacha Bazi,0
İzmir Depreminin Ardından Söyledikleri Nedeniyle Öykü Serter Hakkında Soruşturma Başlatıldı,0
Olmaz Olsun Böyle Gelenek! Gelenek Diye Düğünde Nedimeyi Toplu Bir Şekilde Taciz Ettiler,0
"20 Yaşındaki Kadını 'Şort Giydiği İçin' Darp Eden Adamın Savunması: 'Erkek Adamım, Sinirlendim'",0
"Şarkıcı Azealia Banks, Ölmüş Kedisini Mezarından Çıkarıp Pişirdiği Görüntüleri Canlı Yayında Paylaştı!",0
Tepki Çeken Reklam Filmi: Makyajını Silerek Tecavüzden Kurtulabilirsin,0
İş Görüşmesine Gittiği Sırada Diğer Adayın Kıyafetini Beğenmeyen Kullanıcıya Gelen Haklı Yorumlar,0
Tutuklanmıştı: Ümitcan Uygun'un Yakınları Adliyede Gazetecilere Saldırdı,0
'Lütfen Ölme' Diyerek Elindeki Balıkla Çekime Devam Eden Muhabir,0
Uzaktan Eğitimin Kolay Olduğunu Düşünüp 'Rahata Alıştılar' Diyen Nagehan Alçı Öğretmenleri Kızdırdı,0
İmamoğlu Yönetimindeki İBB'nin Onaylanmayan Projeleri ve Belediye Meclisinde Reddedilen Önergeleri,0
Aleyna Çakır Dosyasının Baş Şüphelisi Ümitcan Uygun Uyuşturucu Kullandığı Görüntüleri Yayınladı,0
Dua Ettik Yağmur Yağdı Diyen Adamdan Meteoroloji Açıklamıştı Zaten Diyen Muhabire Cevap: Sen de mi FETÖ'cüsün?,0
200 TL'lik Banknot ile Sigara Yakan Kızlar: 'Senin Harcadığın Parayla Biz Sigaramızı Yakıyoruz',0
Bu Ankette Hangi Cevapları Verdiğini Mark Zuckerberg Göremez: WhatsApp'ı Silecek misin?,0
Tepki Gelince Hesabını Kapattı: Cami İmamından CHP’lileri Hedef Alan Paylaşım,0
Kızılay'da 100 TIR'lık Vurgun: Yardım İçin Toplanan Giysileri Pazarda Satmışlar,0
"Aleyna Çakır'ı Gündeme Getiren Müge Anlı'da, Avukat Rahmi Özkan'ın Ümitcan Uygun'u Savunması Tartışma Yarattı",0
Yasak Saatinde Çalışmak İçin Otobüse Binen Yaşlı Kadının Haberini Yapan Hürriyet Tepki Çekti,0
Türkiye Bu Cinayeti Konuşuyordu! Aleyna Çakır'ın Ölüm Nedeni Belli Oldu...,0
"Cumhurbaşkanı Erdoğan, CHP'li Belediye Başkanının Randevu Talebini 57 Kez Reddetti",0
"Öğrenciler Protestoda, Rektör YouTube'da: Cüneyt Özdemir'in Konuğu Olan Bulu'dan Tepki Çeken Hareket",0
"Polis Boğaziçili Öğrenciyi Ararken Evini Bastı, Yere Yatırdı: Muhtar Olduğunu Öğrenince Özür Diledi",0
"Tepkilerin Odağındaki Rektör Bulu: 'İstifa Etmem, Boğaziçili Öğrenciler Kullanıldı'",0
Şamil Tayyar'dan Boğaziçi Öğrencilerine Darbe Fotoğraflarıyla Tehdit,0
Şaşırmadık! Özge Özder'in Karnı Burnunda Hamilelik Fotoğrafına Akıl Tutulması Yaşatan Yorumlar Geldi,0
26 Öğrencisini İstismar Eden Öğretmen: 'Evinizdeki Cihazların Kırmızı Işığından Sizi Görürüm',0
"Gerdek Gecesinde ‘Bakire’ Olmadığı Ortaya Çıkan Kadını Eril Diliyle Anlatıp, Tavsiyeler Veren Adam!",0
Pahalılıktan Yakınan Fırıncının Sözünü Keserek Röportajı Bitiren CNN Türk Muhabiri,0
Soylu'nun Askerlerle Yer Sofrasındaki Fotoğrafı Sosyal Medyanın Gündeminde: 'Gerçekten Masa mı Yoktu?',0
Erdoğan'ın Açıklamasının Altına 'Yav He He' Yazan Gazeteciye Hakaret Davası,0
Show Tv'de 'Bu Hikayede Yanan Ben Oldum' Şarkısı Eşliğinde Pınar Gültekin'in Görüntüleri Yayınlandı,0
"Sosyal Medyadan Yardım İstedi, Gelen Paralarla Dans Edip Video Paylaştı",0
"'Pamuk Yerine Rakı Şişesi Tıkayacağız' Diyen İmam, Diyanet-Sen Şube Başkanı Oldu",0
Deniz Akkaya'nın 'SMA Hastalarından Önce Aylardır Evde İşsiz Oturan Müzisyenler Var' Açıklaması Tepki Çekti,0
Vahşetin Böylesi: Aylin Sözer Cinayetinde Ortaya Çıkan Detaylar,0
Bu Testi Sevgiline Küsmeden Bitirebilecek misin?,0
Artık Yeter! Öğretim Görevlisi Aylin Sözer'in Katledilmesinin Ardından Sosyal Medyada Tepkiler Çığ Gibi Büyüyor,0
Bakan Koca 'Aracı Yok' Demişti: Gümrükteki Çin Aşısının Üzerinde Dikkat Çeken Detay,0
BİM'den Geçen Sene ve Bu Sene Alınan Ürünlerin Fişi Sizi Çok Derin Düşüncelere Salacak,0
"Ali Erbaş'tan Kadınlara: 'Hiçbir Meslek ya da Hedef Aile Olmaktan, Anne Olmaktan Önemli Kabul Edilemez'",0
Suriyeli Sığınmacıların Ortalama Çocuk Sayısı 5: Bir Ayda Nüfus 4 Binin Üzerinde Arttı,0
Cansu Canan Özgen'le Canlı Yayın Yaptıktan Sonra 'Maşallah Şuna Bak' Diyen İlber Ortaylı'ya Yapılan Çirkin Yorumlar,0
2021'de Geçerli Olacak Asgari Ücretin 2825 Lira Olarak Açıklanmasının Ardından Gelen Tepkiler,0
Aleyna Çakır Cinayetinin Baş Şüphelisi Ümitcan Uygun'un Instagram Hesabı Hacklenince Kadınlarla Yaptığı Cinsel İçerikli Mesajlar İfşa Oldu,0
Melek'i Ölüme Götüren Şeytani Planlar: Ailesine ve Köyün Facebook Sayfasına Mahrem Fotoğraflarını Göndermiş,0
"Akit Tv Spikeri, Koronavirüs Aşısını Bulan Uğur Şahin'in Türkçesini Eleştirdi: 'Keşke Almanca Konuşsaydı, Tercüme Yapardık Daha Kolay Anlaşılırdı'",0
Özcan Deniz'in Oğlunu Dudaklarından Öptüğü Fotoğrafı Yeni Bir Tartışma Yarattı: Çocuklar Dudaktan Öpülür mü?,0
"Prof. Dr. Bingür Sönmez'den Aşı Yaptırmak İstemeyenlere: 'Aşı Yaptırmam Diyenler Vatan Hainidir, Onlara Kız Bile Vermeyeceğiz'",0
'Yasak Olduğunu Biliyorum Ama Gidecek Yerim Yok' Diyen Evsiz Vatandaşa Yasağı İhlal Ettiği İçin 3.150 TL Ceza,0
Susturamayacaksınız! Rabia Naz'ın Faillerini Arayan Babası Şaban Vatan'a Verilen Hapis Cezasına Tepkiler Çığ Gibi Büyüyor,0
Cumhurbaşkanı Recep Tayyip Erdoğan'dan İkramını Almayan Muhabire: 'Dayağı Yersin Ha',0
Bu Oyunda İkna Kabiliyetinin Ne Kadar Güçlü Olduğunu Ölçüyoruz!,0
Sosyal Medya Fenomenini Ölümle Tehdit Eden Ümitcan Uygun Serbest Bırakıldı,0
"Çin'den Can Sıkıcı 'Canlı Anahtarlık' Görüntüsü: Küçük Canlılar, Plastik Kaplarda Anahtarlık Olarak Satılıyor",0
"Meclis Toplantısında Dekolte Krizi: 'Sunuma Değil, Dekoltenize Dikkat Ettim'",0
"3 Yıl Boyunca Tecavüze Uğradı: Koronavirüs Diye Hastaneye Kaldırdılar, Hamile Olduğu Ortaya Çıktı",0
Küçücük Çocuğu Acımasızca Yere Çarpan Esnaftan 'Yuh' Dedirten Savunma,0
"Vefat Eden Arda Öziri'nin Nişanlısı Vildan Örnek'in, Ünlü Oyuncunun Çok Yakın Arkadaşı Balamir Emren ile Evlenmesi Tepkilerin Odağında",0
"Cumhurbaşkanı Erdoğan, Hatay Vekili  Sabahat Özgürsoy Çelik ile Telefonda Görüştü: 'Hava Ambulansı Göndeririz, Ankara'ya Aldıralım'",0
Peynirden Sonra Fahiş Zamlarla Birlikte Bazı Marketlerde Ayçiçek Yağına da Alarm Takılmaya Başladı!,0
"Kim Bunlar? Ağbaba, Ankara'daki Tekel Bayilerine 'Tehdit' Mektupları Dağıtıldığını İddia Etti",0
2021 Yılında Bazı Ürünlere Yapılacak Olan Zamlardan Görseller Paylaşan Twitter Kullanıcısının Korkutan İddiası,0
Vahşet Görüntülerini Paylaştı! Tavuğun Boğazını Keserek Ateşe Attı 'Cinler Alemine Adıyorum' Dedi...,0
Ne Söyledilerse Tersini Yaptılar: 'Yapılaşmaya İzin Verilmeyecek' Denilen Salda'nın Son Hali ve Gelen Tepkiler,0
Aleyna Çakır'ın Ölümü ile Suçlanan Ümitcan Uygun Canlı Yayında Birini Tehdit Etti: 'Seni de Tehdit Ediyorum',0
Leyla Aydemir'i Öldürdüğü Gerekçesiyle Ağırlaştırılmış Müebbete Mahkum Edilen Amca Tahliye Edildi,0
Nişanda PUBG Oynayan Damadın Elinden Telefonu Çekip Alan Gelin,0
Bir Restoranda Kebap Yiyen CHP'lilerin Görüntülerini Paylaşan AKP Milletvekili Abdulkadir Özel Büyük Tepki Çekti,0
Bu Mantık Sorularını Sadece Yüksek IQ'ya Sahip Olanlar Doğru Yanıtlayabilecek!,0
"İhale Rekortmeni Cengiz Holding'in 'Meyve Veren Ağaç Taşlanır' Temalı Reklamı Dislike Rekoru Kırdı, Tepkiler Gecikmedi",0
Yılbaşında Evde Toplanmak Yasaklanırken Otellerin Dört Günlük Eğlence Paketi Sunmasına Tepkiler Büyüyor,0
"'Ben İzmirli Değilim, Diyarbakırlıyım, Kızımın Bikinili Fotoğraflar Paylaşmasına Müsaade Etmem' Dediği İddia Edilen Coşkun Sabah Tepkilerin Odağında",0
"Türkiye'nin Gündemindeki 'Çıplak Arama' Tartışmalarında Kim, Ne Dedi?",0
"'Ağlıyorlar Paramız Yok Paramız Yok, Çıkarıyorlar Ellerinde Cep Telefonu' Diyerek Geçinemiyoruz Diyenleri Eleştiren Gurbetçi Kadın: 'Telefon Almak Mecburiyetinde misiniz?'",0
"""2003'te 2,5 Milyon Aşırı Yoksul Vatandaşımız Varken Şimdi Bu Rakam Sıfıra İndi"" Diyen Bakan Selçuk Yeniden Tepki Çekti",0
Boşuna Okumuşuz! Lise Diploması Sahte Çıkan Hamza Yerlikaya Tepkilerin Odağında,0
Yaşlısından Gencine Karikatürlerini Paylaşan Herkese Telif Davası Açtıkları Öne Sürülen Karikatüristlere Tepkiler,0
Mahkeme Kararı: Hamza Yerlikaya'nın Lise Diploması Sahte,0
Eşinini Öldüresiye Döven Adamdan Skandal Savunma: 'Kendi Kendine Yapmıştır',0
Akit TV'de Üniversitelerin Fuhuş Evleri Olduğunu Söyleyen Prof. Dr. Ebubekir Sofuoğlu'na Tepkiler Gecikmedi,0
Bu Utanç Bize Yeter! Pandemi Döneminde Sağlık Emekçilerine Verilen Yemekleri Görünce İsyan Çığlıkları Atmak İsteyeceksiniz,0
Hemşireyi Görev Yerinde Bulamayan Bir Başhekimin Verdiği Akılalmaz Ceza Herkesi Hayrete Düşürdü!,0
Serviste Maske Uyarısı Yapan İşçiyi Döverek Kör Ettiler,0
CHP'li Erbay: 'Diyanet'in Bu Yılki Bütçesinden Tarikatlara 81 Milyon TL Ayrıldı',0
"Rapçi Ozbi'nin Sosyal Medya Paylaşımına, Erdoğan'a Hakaret Nedeniyle 5 Yıla Kadar Hapsi İstemi",0
"Kahramanmaraş’ta İnsalık Dışı Anlar: Bağladıkları Eşeğe Biri İşkence Yaptı, Diğeri Kameraya Aldı",0
Instagram'dan Birbirlerine Girdiler! Sermiyan Midyat ile Sevcan Yaşar'ın 'Darp' Görüntüleri ve Ses Kayıtları Ortaya Çıktı,0
Lise Öğrencisi Zeynep Naz Avcı'nın Standford Üniversitesi'ne Kabul Edilmesine Gelen Akılalmaz Yorumlar Pes Dedirtti!,0
"Diyanet'in Dergisinde Z Kuşağına Hakaret: 'Gerçeklere Körler, Gördükleri Şeyleri Tanıma Özürlüsüler'",0
Bankalar Acımadı: Devletten Bin Lira Pandemi Desteği Alan Astım Hastasının Parasına El Konuldu...,0
"Bunu Yapan İnsan Olamaz! 1,5 Aylık Köpek Ayakları ve Boynu İple Bağlanmış Şekilde Ölü Bulundu",0
Kısıtlamada Otomobille Gezen 3 Suriyeli Kadına 3 bin 150’şer Lira Ceza,0
Mansur Yavaş'ın 'Masaya Çıkıp Tepinin İsterseniz' Lafından Sonra AKP İlçe Teşkilatı'nın Atatürk Portresini Aşağı Çektiği İddia Edildi,0
"2 Aylık Buzağıya Cinsel Saldırıda Bulundu; Savcılık, 'Mala Zarar Verilmedi, Kovuşturmaya Gerek Yok' Dedi",0
Yine Serbest Bırakıldı: Ayrılmak İstediği Erkek Arkadaşı Tarafından Darp Edildi,0
Markette Çocuğu Taciz Eden Sapık Tutuklandı: 'Bir Anlık Şeytana Uydum',0
Kuaförde İğrenç Olay! Krem Sürme Bahanesiyle Taciz Etmiş,0
24 Saat Penceresiz Odada Covid Nöbeti Tutturulan Doktorun Hayatını Kaybetmeden Önceki Son Fotoğrafı Yüzünüze Tokat Gibi Çarpacak,0
"Vatandaş Eline ""İş Aş"" Yazarak İntihar Ederken Memleketimizde Yaşanan Düşündürücü Olaylar",0
Cyberpunk 2077'de Atatürk'e Hakaret Edildiği İddiası Oyunseverleri Ayağa Kaldırdı,0
Bakan Selçuk: 'Yoksulluk Türkiye İçin Sorun Olmaktan Çıktı',0
"Zihinsel Engelli Bir Çocuğa, Markette Cinsel Tacizde Bulunan Sapık",0
Eline 'İş-Aş' Yazarak İntihar Eden Vatandaş Sosyal Medyanın Gündeminde,0
Şule Çet Davasında Bilirkişi Olarak Yer Alan Prof. Dr. Mustafa Ender Taner Evinde Ölü Bulundu,0
Gördüğünüz Andan İtibaren Gençliğinizden 20 Yılı Çalıp Götürecek Birbirinden Acayip Görseller,0
Yine Utandık! Ülkemizin Dört Bir Yanından 'Keşke Yaşanmasaydı' Dediğimiz Olaylar,0
AKP'li Aydoğdu Meclis Kürsüsünden Seslendi: 'Şeriat Bizim Hukukumuzdur ve Her Şeyin Üzerindedir',0
Türkiye'nin Koronavirüs Sebebiyle Tunus'a 5 Milyon Dolar Hibe Etmesi Tepkilerin Odağında,0
AKP'li 3 Milletvekiline Bedelli Askerlik Yaparken Maaş Ödendiği Ortaya Çıktı,0
Ne Zaman Bitecek Bu Vahşet? Selin Ciğerci ve Diğer Ünlülerin Gerçek Kürk Giymesi Hakkında Söyleyecek İki Çift Lafımız Var!,0
Bugün de Utandık! Günlük Hayatlarında Maruz Kaldıkları Irkçılık Hikayelerini Anlatan 17 İnsan,0
"Olmaz Olsun Böyle Adet: Damat, İleride Kendisine Karşı Gelmesin Diye Geline Tokat Attı, Düğündeki Herkes Alkışladı",0
AKP'li Başkan Ankara'yı Milyonlarca Lira Zarara Uğratan Ankapark İçin 'Milli Servet' Dedi: 'Sahip Çıkılmalı',0
"Hasan Ali Toptaş'ın Kadınları Taciz Ettiğini İtiraf Etmesi ve ""Eril Faillik"" Kavramıyla Özür Dilemesi Sosyal Medyanın Gündeminde",0
"Yeni Dönem Başlıyor: Elektrik Dağıtım Şirketlerinin Temsil, Ağırlama ve Seyahat Giderleri Vatandaşa Yansıtılacak",0
"Maç Ertelendi! Başakşehir, Paris Saint Germain Maçında Pierre Webo'ya Irkçı İfadeler Kullanan 4. Hakeme Tepki Olarak Sahadan Çekildi",0
Hakan Hepcan'ın Sude Alkış'ı Hedef Alan Paylaşımından Sonra Büyüyen Tepkilere Berkcan Güven de Dahil Oldu!,0
Hafta Sonları Alkol Satışının Yasaklanmasına Peş Peşe Tepkiler: 'Sizin Yaptığınızı 4. Murat Bile Yapmazdı',0
Babası Tarafından İstismar Edildiği İddia Edilen Çocuğun Velayeti Babasına Verildi: 'Babama Gideceğime Buradan Atlarım',0
İşletmelere Yazı Gönderildi: Ankara'da Hafta Sonu Kısıtlamalarında Alkol Satışı Yasağı Uygulanacak,0
"Virüsün Sınıf Ayırdığının İki Karede İspatı: Akkuyu Nükleer Santrali Yemekhanesinde Yöneticilere Sosyal Mesafe, İşçilere Balık İstifi",0
Aleyna Çakır’ı Öldürmekle Suçlanan Ümitcan Uygun'un TikTok'ta Açtığı Canlı Yayına Gelen Yorumlar Akıllara Durgunluk Verdi,0
Melih Gökçek’in Çılgın Projesi Olan ve 750 Milyon Dolar Harcandığı İddia Edilen Ankapark'ın İçler Acısı Görüntüsü,0
"Ankara’da İ. Melih Gökçek Döneminde Yapıldıktan Sonra Çürümeye Terk Edildiği İddia Edilen Binalar, Mekanlar ve Sosyal Tesisler",0
Kocasının Bıçaklayıp Sakat Bıraktığı Kadın Şikayetini Geri Çekti: 'Müebbet Ceza Almaması İçin Onu Affettim',0
Bugün Tekellere Gelen Koronavirüs Tedbirleri Gereği Alkol Yasağı ve Satışın Durması Tepkilerin Odağında,0
"Özlem Zengin: 'Kadınlara Seçme ve Seçilme Hakkını Gerçek Manada Hayata Geçiren AK Parti, Öncüsü de Erdoğan'dır'",0
"Bilezik İsteyen Gelin, Kaynanası Yarım Altın Takınca Arabadan İnmedi Hüngür Hüngür Ağladı",0
Fatma Şahin'in Kısıtlamadan Haberi Olmayan Boyacıya Televizyon Temin Edeceklerini Söylemesi Tepkilerin Odağında,0
Karantinadan Haberi Olmadığı İçin Müşteri Bekleyen Boyacıya Fatma Şahin 'Televizyon Alınacak' Dedi: 'Bunu mu Anladınız?',0
"Sokağa Çıkma Yasağından Muaf Olan Turistler, Maskeleri İndirip Çekirdek Çitleyerek İstiklal Caddesi'ni Gezdiler",0
Evli İsimlerle Yaşadıkları Aşkla Magazin Dünyasını Allak Bullak Eden Ünlülerimiz ve Ardından Yaşanan Tartışmalar,0
"'Evim Yok, Çocuğumla Arabada Yaşıyorum' Diyen Yurttaşa Kısıtlamayı İhlalden Ceza",0
İsmailağa Cemaati Vakıf Kurdu: Resmi Gazete'de 'Amacı Vatanın Bütünlüğünü Korumak' Denildi,0
"Rusya'da Akılalmaz Olay! Bir YouTuber, Gelen Bağış Üzerine Hamile Kız Arkadaşının Ölümüne Sebep Oldu",0
Kızına Aldığı 3 Bin Liralık Oyuncak Yüzünden Sinir Krizi Geçiren Demet Akalın'a Gelen Birbirinden Komik Tepkiler,0
"Kızına Cinsel İstismardan Tutuklanan Adam: ‘Hocalara Sordum, Kızın Babaya Caiz Olduğunu Söylediler'",0
