Text,Sentiment
Duydukları En Tuhaf Yürüme Cümlelerini Yazarak Güldüren Takipçilerimiz,1
Ne Umduk Ne Bulduk! İnternet Üzerinden Yaptıkları Alışverişler Hüsranla Biten Birbirinden 19 Bahtsız Kişi,1
Ergenlik Dönemlerini Özetleyen Görseli Bizimle Paylaşarak Eğlendiren Takipçilerimiz,1
"Ciddi Bir Ortamda Yaptığın En Absürt Şeyi Paylaş, İçeriğini Yapalım!",1
Klasikleşen Kadın-Erkek Diyaloglarıyla Hepimize Tanıdık Gelecek Paylaşımlara İmza Atmış 17 Kişi,1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 15 Komik Tweet,1
Son Zamanlarda Sıkça Duyduğumuz Sugar Daddy Kavramının Aslında Ne Olduğunu Tartışıyoruz,1
The Weeknd'in Super Bowl Performansının Ardından Mizah Konusunda Sınırları Aşan Goygoycular,1
"Bu Gözler Bunları da mı Görecekti: ""Allah'ım Sen Nasip Etme"" Dedirten Fotoğraflar",1
"""Kendime Saygım Yok"" Demeden Alternatif Cümleler Üreten İnsanların En İlginç İtirafları",1
Yaptıkları Photoshop Çalışmalarıyla Yüzümüzü Güldüren Montecilerden Son Dönemlerdeki En Komik 19 Paylaşım,1
Fenerbahçe-Galatasaray Derbisinin Özetini Capslerle Çıkaran Goygoycular,1
Beyler Toplanın! Kadınlar Cinsel Hayatta Bekledikleri En Önemli Şeyleri Sıralıyor,1
"Şimdiye Kadar Aldığın En Komik Nasihati Bizimle Paylaş, İçeriğini Yapalım!",1
Küfürsüz de Komik Olunabileceğini Kanıtlayan Kadınlardan Haftanın En Çok Güldüren Tweetleri,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren Kişiler,1
Aile Üyelerini Mizahlarına Alet Eden Goygoyculardan Haftanın En Eğlenceli 15 Paylaşımı,1
"dio'da Yine Tartışma Var: Bir Erkek, Bir Kadını Evine Malum Şey İçin mi Davet Eder?",1
Kayınvalideleriyle Yaşadıkları Komik Olayları Anlatarak Okuyana Yer Yer Kahkaha Attıran 14 Twitter Kullanıcısı,1
"Sahip Olduğun En Garip Batıl İnancı Paylaş, İçeriğini Yapıp Değerini Bilelim!",1
Eşlerinin Evlenilecek Kişi Olduğunu Anladıkları Anları Paylaşarak Hem Eğlendiren Hem de Kıskandıranlar,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldürenler,1
Yüzünüzde Gülümseme Bırakabilecek Spor Dünyasıyla İlgili Haftanın En Komik Paylaşımları,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 17 Tweeti,1
Yaptıkları Komik ve İğneleyici Yorumlarla Topu Doksana Yollayan 15 Sporsever,1
Bugüne Kadar Duydukları En Enteresan İltifatı Paylaşarak Hepimizi Dumura Uğratan Kişiler,1
Yaşadıkları Komik Olayları Tweet’leyerek Sizin de Yüzünüzü Güldürüp Gününüzü Kurtaracak 15 Kişi,1
Gördüğünüz Andan İtibaren Gençliğinizden 15 Yılı Çalıp Götürecek Birbirinden Acayip Görseller,1
Çöle Düşse Kutup Ayılarıyla Karşılaşıp Birtakım Tatsız Olaylar Yaşayabilecek 15 Bahtsız Kişi,1
Duyulduğunda Küçük Çaplı Sinir Krizi Geçirtip İnsanı Buz Gibi Soğutan Hitap Şekilleri,1
Tartışıyoruz: Sütyen Kopçasını Tek Hamlede Açabilen Erkekler Hakkında Ne Düşünmeli?,1
Instagram Yüzünden Görmekten İllallah Edip Yaka Silktiğimiz Şeyler,1
Instagram Story Paylaşımlarıyla Pes Artık Dedirten Bi' Acayip Sosyal Medya Kullanıcıları,1
Yanlış Kişiye Attıkları Mesajları Fark Edince Soğuk Terler Döken 15 Takipçi,1
Televizyon Nostaljisine Hazır mısınız? İşte Yaptıkları ve Gaflarıyla Tarihe Geçen 11 Ünlü Haberci,1
İnternetteki Ata Sporumuz Olan Yorum Yapma Sanatının Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
"İsyaaaaannn! Pandemi Sebebiyle Özlemekten Geberdiğimiz, Yokluğu Böğrümüze Öküz Gibi Oturan Şeyler",1
Çekici Bulduğu Kişide Gördüğü Anda Koşarak Uzaklaşma İsteği Oluşturan Şeyleri Paylaşan Kişiler,1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 17 Komik Tweet,1
"""Küçükken Bunu Böyle Sanardım"" Dedikleri Şeylerle Duyanın Gözünü Pörtleten Kişiler",1
Şahit Oldukları En Komik Terk Edilme Sebepleriyle Küçük Dilimizi Yutmamıza Sebep Olan 21 Kişi,1
Online Eğitim Esnasında Yaşadıkları İlginç Olayları Paylaşarak Güldüren Takipçilerimiz,1
Gördükleri Haberlere Yaptıkları Yorumlarla Haberi Tüm Ciddiyetinden Uzaklaştırmış 17 Kişi,1
Twitter'da Son Dönemde Herkesin Kullandığı ve Bu Yüzden Artık Bıktıran Cümle Kalıpları,1
Ocak Ayında Taraflı Tarafsız Herkesi Güldürmeyi Başarmış 20 Futbol Capsi,1
Türk Filmlerinden Aklımıza Mıh Gibi Çakılmış Unutulması İmkansız 16 Muhteşem Sahne,1
Neler Olmuş Neler: Ailelerine Asla İtiraf Edemeyecekleri Şeyleri Apaçık Söyleyen Kişiler!,1
Yüzünüzde Gülümseme Bırakabilecek Spor Dünyasıyla İlgili Haftanın En Komik Paylaşımları,1
Sizi Anında Anneanne-Babaanne Evine Işınlayacak 23 Unutulmaz Nesne,1
Yaptıkları Komik ve İğneleyici Yorumlarla Topu Doksana Yollayan 15 Sporsever,1
Ocak Ayında Onedio'da Yayımlanmış En Komik 14 İçerik,1
"Şimdiye Kadar Şahit Olduğun En Komik Terk Edilme Sebebini Paylaş, İçeriğini Yapalım!",1
Zaten Komikken Küfür Eklenince Daha Bi' Komik Hale Gelen Efsane Tweetler!,1
Küfürsüz de Komik Olunabileceğini Kanıtlayan Kadınlardan Haftanın En Çok Güldüren Tweetleri,1
Ortamlara Bomba Gibi Düşen Clubhouse İçin Taze Taze Tespitlerde Bulunan 15 Kişi,1
İbo Show'a Katılan Bülent Serttaş Oryantal Didem Dans Ederken Başka Tarafa Bakınca Goygoycuların Diline Düştü,1
Türk Televizyonlarının Yere Göğe Sığdıramadığı Erkeklere Yakıştırdığı 15 Gerçeküstü Meslek Grubu,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 25 Tweeti,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldürenler,1
Hiçbir Şekilde Açıklayamadıkları Birbirinden Garip Takıntıları Apaçık Söyleyen Kişiler!,1
Yaşadıkları Komik Olayları Tweet’leyerek Sizin de Yüzünüzü Güldürüp Gününüzü Kurtaracak 17 Kişi,1
Mardin'deki Heybetsiz Aslan Heykeli Sosyal Medyanın Gündeminde,1
Tüm Türkiye'yi Gezseniz de Sadece Ordu'da Karşılaşabileceğiniz Birbirinden Fantastik 31 Görüntü,1
Linç Edilme Korkusuyla Söyleyemediklerini İfşa Ederken Taşa Tutulmayı Göze Almış Kişiler,1
Çöle Düşse Kutup Ayılarıyla Karşılaşıp Birtakım Tatsız Olaylar Yaşayabilecek 15 Bahtsız Kişi,1
"Demet Akalın'ın Paylaştığı Tıklım Tıkış ""Nişantaşı Metrosu"" Fotoğrafına İBB'den Şaşırtan Bir Cevap Geldi",1
Aşk Bu Değil! Kime Neyi İspatlamaya Çalıştığını Sorgulatan Kişilerden Anlamsızlığın Dibini Sıyıran 17 Paylaşım,1
Bunları Yaşamayan Var mı? Okuyan Herkesi Hem Güldürüp Hem de Üzecek 15 Olay,1
İnternetteki Ata Sporumuz Olan Yorum Yapma Sanatının Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
Twitter'ın Alıntılama Özelliğini Mizahla Harmanlayarak Haftaya Damgasını Vuran 14 Kişi,1
İzlerken Duygudan Duyguya Sürüklendiğimiz Masumlar Apartmanı'nı Mizahıyla Komediye Çeviren Goygoycular,1
Başkası Adına Utandıkları Anları Anlatırken Kafanızı Toprağa Gömdürecek 15 Kişi,1
"Başkası Adına Utanıp Yerin Dibine Girdiğin Anı Bizimle Paylaş, İçeriğini Yapalım!",1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 15 Komik Tweet,1
Para Mutluluk Getirir mi Getirmez mi?,1
Toplum Tarafından Normal Karşılanmasını İstedikleri Acayip Huylarını Paylaşan Bu Kişilere Hak Vereceksiniz,1
Metrobüste Yaşadıkları Abuk Subuk Olayları Paylaşarak Güldüren Takipçilerimiz,1
Çin'in Covid 19 Testini Anal Sürüntüyle Yapmaya Başlamasıyla Panikten Goygoya Saran Yurdum İnsanları,1
Yaptıkları Photoshop Çalışmalarıyla Yüzümüzü Güldüren Montecilerden Son Dönemlerdeki En Komik 15 Paylaşım,1
Arkadaşının Önerisiyle Cildini Güzelleştirmek İsterken Zerdeçal Maskesinin Gazabına Uğrayan Kadın,1
Bir Zamanlar Herkesin Soluksuz İzlediği Efsane Pembe Dizi: Marimar,1
Sadece Yiyip Yiyip Kilo Almayanların Sıklıkla Karşılaştığı 15 Cümle,1
"Keşke İnsanlar Normal Karşılasa Dediğin 'Acayip' Bir Huyunu Paylaş, İçeriğini Yapalım!",1
Bi' Zamanlar Cool Olduğu İçin Yaptığımızı Hatırlayınca Bile Yerin Dibine Girdiğimiz Durumlar!,1
Neler Var Neler! Pandemi Döneminde Aldıkları En Gereksiz Şeyi Paylaşırken Herkesi Güldüren 19 Takipçimiz,1
Paylaştıkları Muhteşem Ötesi Dertleriyle Sanki İnsanı Dert Sahibi Yapmaya Ant İçmiş 14 Kişi,1
Küfürsüz de Komik Olunabileceğini Kanıtlayan Kadınlardan Haftanın En Çok Güldüren Tweetleri,1
Aile Üyelerini Mizahlarına Alet Eden Kullanıcılardan Haftanın En Eğlenceli 15 Paylaşımı,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren Kişiler,1
Yüzünüzde Gülümseme Bırakabilecek Spor Dünyasıyla İlgili Haftanın En Komik Paylaşımları,1
Yaşadıkları Tecrübelerden Sonra Belli Fiziksel Özelliklere Sahip İnsanları Yargısız İnfaz Eden Kişiler,1
Sosyal Medyada Eski Bir Ev Paylaşarak Yoksulluğu Güzellemeye Çalışan Kişiye Gelen Yanıtlar,1
Aleyna Tilki'nin Ankara Oyun Havası Eşliğinde Dans Ettiği Görüntüler Sosyal Medyadan Nasibini Aldı!,1
Kola Butonuna 'Nükleer Buton' Diyerek Misafirlerini Trolleyen Trump'a Sosyal Medyadan Gelen Komik Tepkiler,1
Yaptıkları Komik ve İğneleyici Yorumlarla Topu Doksana Yollayan 15 Sporsever,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldürenler,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 24 Tweeti,1
"Pandemi Döneminde Satın Aldığın En Saçma Şeyi Bizimle Paylaş, İçeriğini Yapalım!",1
Her Yönüyle Bizi Şaşırtmaya Devam Eden Kars'ta Günlük Hayatta Karşılaşacağınız Birbirinden İlginç 23 Manzara,1
Özellikle 90'lı Yıllarda Almancı Akrabası Olanların Çok İyi Bildiği 15 Şey,1
Büyüdükçe İstesek Bile Yapamadığımız 15 Çocukluk Sefası,1
İBB Halk Ekmek'ten Aldığı Ekmeğin İçinden Kablo Çıktığını İddia Eden Kadına Gelen Yaratıcı Yorumlar,1
Çöle Düşse Kutup Ayılarıyla Karşılaşıp Birtakım Tatsız Olaylar Yaşayabilecek 17 Bahtsız Kişi,1
Vermont Senatörü Bernie Sanders'ın Yün Eldivenleriyle Verdiği Poz Goygoyculara Malzeme Çıkardı!,1
Karşı Cinste Görür Görmez Vücuttaki Libidonun Sel Olup Aktığı Detaylar,1
Dürüm Yiyen Kadının Bacağındaki Kılları Gören Kişinin Akılalmaz Yorumu Ortalığı Fena Karıştırdı,1
Bir Gün Herkes Ünlü Olacak! Hepimizin Bir Kere Olsun Katılmak İstediği 18 Efsanevi Yarışma Programı,1
"Trump’ın Beyaz Saray’dan Ayrılışı Goygoycuların Eline Düştü, Birbirinden Komik Görüntüler Ortaya Çıktı",1
Kadıköy Sokaklarında Anadan Doğma Çıplak Bir Şekilde Dolaşan Esrarengiz Kişi Kafaları Yaktı,1
İnternetteki Ata Sporumuz Olan Yorum Yapma Sanatının Bu Haftaki Altın Madalyalık 17 Temsilcisi,1
Biraz da Şurama: Yarın Bi' Gün Ödesek Çok da Şaşırmayacağımız Birbirinden Acayip Yeni Vergi Alternatifleri,1
Sevgililerinin Tartışma Esnasında Yaptıkları Saçmalıkları Anlatırken Hepimizi Güldüren 15 Takipçi,1
"Özgür Demirtaş'ın ""Top Karnınızı mı Doyuruyor?"" Temalı Paylaşımı Tepkileri Üstüne Çekti",1
Hayranlıkla İzlediğimiz Yabancı Dizilerle İlgili Yapılan Mizahın Bu Ayki En Komik Temsilcileri,1
Evlilik Müessesesini Mizahına Alet Ederek Güldüren 23 Kişi,1
Abukluklarıyla Gündemden Düşmeyen A Haber'in 17 Beyin Yakan Haberi(!),1
Gördüğünüz Andan İtibaren Gençliğinizden 15 Yılı Çalıp Götürecek Birbirinden Acayip Görseller,1
Saz Çalıp Türkü Söyleyebilen Neşet Ertaş Robotuna Yorumlarıyla Güldüren Mizahın Tezeneleri,1
Okuduğunuz Anda Saçınızı Başınızı Yolmamak İçin Kendinizi Zor Tutacağınız Akıl Tutulması Yaşatan 16 Yorum,1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 17 Komik Tweet,1
Neden Sahip Olduklarını Kendilerinin Bile Bilmediği Garip Yetenekleriyle Herkesi Şaşırtan Takipçilerimiz,1
Bitmeyen Pandemide Okul Hayatlarında Yaşadıklarıyla Birçoğumuza Tanıdık Gelen Paylaşımlara İmza Atmış 15 Kişi,1
Dünyada Sadece Türkiye'de Bulabileceğiniz Tamamen Bize Özgü 18 Fantastik Şey,1
"Sahip Olduğun En Saçma Yeteneği Bizimle Paylaş, onedio'da Yayınlayıp Değerini Bilelim!",1
Ümit Özat Twitter'dan Kendisine Gelen Sorulara Verdiği Cevaplarla Hem Güldürdü Hem de Düşündürdü,1
Küfürsüz de Komik Olunabileceğini Kanıtlayan Kadınlardan Haftanın En Çok Güldüren Tweetleri,1
Birbirinden Acayip Sosyal Medya Paylaşımlarıyla İnsanı Derin Düşüncelere Sokan 20 Kişi,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren Kişiler,1
Yüzünüzde Gülümseme Bırakabilecek Sporla İlgili Haftanın En Komik Paylaşımları,1
Onların Yeri Ayrı! Kova Burcu Kadınına Aşık Olmak İçin Birbirinden Geçerli 13 Muhteşem Neden,1
"Vücudunda Olan Bir Genetik Farklılığı Bizimle Paylaş, İçeriğini Yapalım!",1
Dünyadaki Herkese Oldukça İlginç Gelen Ama Japonlar için Ultra Normal Olan 24 Şok Edici Şey,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldürenler,1
Aile Üyelerini Mizahlarına Alet Eden Goygoyculardan Haftanın En Eğlenceli 15 Paylaşımı,1
Gerçek Kesit: Prostat Kocasını Genç Sevgilisiyle Aldatan Egzotik Sevtap'ın Aşırı Alengirli Hayatı,1
Yaptıkları Komik ve İğneleyici Yorumlarla Topu Doksana Yollayan 15 Sporsever,1
Ortaokul ve Lise Yıllarında Dersle Fazla Alakası Olmayan Her Öğrencinin Yaptığı 20 Şey,1
Çöle Düşse Kutup Ayılarıyla Karşılaşıp Birtakım Tatsız Olaylar Yaşayabilecek 17 Bahtsız Kişi,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 31 Tweeti,1
Loni Willison Yine Çöpleri Karıştırırken Görüntülendi,1
Eski Sevgiliyle Çekilmiş Olan Fotoğraflar Silinmeli mi?,1
Yeni Gelen Zamların İyi Taraflarını Göremeyenler İçin Hayatınıza Sükse Katacak Muhteşem Öneriler,1
"""Erdoğan'ı Aşılayan İmamoğlu Muydu?"" Geyiğine Ekrem İmamoğlu'ndan Yanıt Geldi",1
Erkekler Cool Olduğunu Sansa da Denk Gelince İnsanı Atacama Çölü Gibi Kurutan Detaylar!,1
Kova Burcu Kadınının Dünyanın En Muhteşem ve Deli Kadınları Olduğunu Gösteren Özellikleri,1
İnternetteki Ata Sporumuz Olan Yorum Yapma Sanatının Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
Masumlar Apartmanı Ne ki? Apartmanları Bile Acayip Ülkemizden 16 Çılgın Apartman İsmi,1
Twitter'ın Alıntılama Özelliğini Mizahla Harmanlayarak Haftaya Damgasını Vuran 14 Kişi,1
İçinde 220 Milyon Dolar Olan Bitcoin Şifresini Unutan Aklı Bir Karış Havada Adam Goygoycuların Diline Düştü,1
İç Çamaşırlı Pozlarıyla Kadınların Sevgilisini 5 Saniyede Çalacağını İddia Eden İki Kadının Olay Paylaşımı,1
Telefonunun Galerisinde Bulunan En Saçma Görseli Bizimle Paylaşarak Eğlendiren Takipçilerimiz,1
Lüks Yaşamıyla Yaşam Koçluğuna Soyunan Twitter Kullanıcısına Gelen Mizah Soslu Eleştiriler,1
İş Görüşmelerinde Yaşadıkları Rezillikleri Anlatarak Hem Güldüren Hem Üzen Takipçilerimiz,1
Mesut Özil Twitter'da Kendisine Yöneltilen Sorulara Verdiği Cevaplarla Gündeme Oturdu,1
Otobüste Horoz Görebileceğiniz Tek Şehir Olan Denizli'de Karşılaşacağınız 20 Fantastik Görüntü,1
Zenginler ve Fakirler Arasındaki Komik Farkları Okuyunca Kendinizi Bir Tuhaf Hissedeceğiniz Kesin,1
Çok Yakın Arkadaşınla Aynı Kişiye Aşık Olsan Ne Yaparsın?,1
"Galerindeki En Anlamsız Görseli Bizimle Paylaş, İçeriğini Yapalım!",1
"Popüler Kültürümüzle İlgili Öğrenince Ufak Bir Aydınlanma Yaşayıp ""Vay Be!"" Diyeceğiniz Detaylar",1
Buradan da Engellendi! Trump'ın 'Evde Tek Başına 2' Filmindeki Rolünü Başkalarıyla Değiştiren Kullanıcılar,1
Yaptıkları Photoshop Çalışmalarıyla Yüzümüzü Güldüren Montecilerden 17 Paylaşım,1
Ünlülerle Karşılaşıp Yaşadıkları Komik Anları Anlatırken Hepimizi Güldüren 15  Kişi,1
Ev Hayvanlarımızı Tehdit Eden Yeni Bağımlılık! Kedi Otuyla Kendinden Geçen 21 Müptela,1
Sirke mi Limon mu? Sürekli Atışıp Didişmeleriyle Akıllarda Kalan 21 Unutulmaz İkili,1
Tüh Stickerlar Kaldı! WhatsApp'ten Diğer Uygulamalara Yapılan Kavimler Göçü Hakkında Lafını Sakınmayan 17 Kişi,1
İş Yerlerinde Utançtan Yerin Dibine Girmek İstedikleri Anılarını Paylaşırken Kahkaha Attıran 17 Kişi,1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 17 Komik Tweet,1
Yiyecek Paylaşımlarına Yazdıkları Cümlelerle Bize Bambaşka Dünyalardan Seslenen Sosyal Medya Kullanıcıları,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren Kişiler,1
Küfürsüz de Komik Olunabileceğini Kanıtlayan Kadınlardan Haftanın En Çok Güldüren Tweetleri,1
Türk Müzik Tarihinde Kliplerin Önüne Geçerek Akıllarımıza Kazınan 17 Acayip Nesne,1
Kongre Binasına Baskın Düzenleyen Amerikalı Eylemcinin Çok Konuşulan Stilini Mercek Altına Alıyoruz!,1
"İş Yerinde Yaşadığın An Utançtan Yerin Dibine Girdiğin Bir Anını Paylaş, İçeriğini Yapalım!",1
Aşk Acısı Çektiği İçin Sokağa Çıkma Yasağını Delen Bağrı Yanık Abiye Sosyal Medyadan İlginç Yorumlar Geldi,1
Aile Üyelerini Mizahlarına Alet Eden Goygoyculardan Haftanın En Eğlenceli 15 Paylaşımı,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldürenler,1
Yaptıkları Komik ve İğneleyici Yorumlarla Topu Doksana Yollayan 15 Sporsever,1
"Ruhen Fakir Olduğumuzu Yüzümüze Vuran, Yapmıyorum Diyen Herkesin Taş Olacağı Davranışlar",1
'Böyle Olsaydı Çoktan Uçan Arabalara Binerdik' Dedikleri Durumları Paylaşan Bu Kişilere Çok Hak Vereceksiniz,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 34 Tweeti,1
"""Görünce Libidonuzu Yükselten Çift Var mı?"" Diyen Twitter Kullanıcısına Gelen Birbirinden Eğlenceli Cevaplar",1
Gün Gelir Lazım Olur! Bu Sözleri Tartıştığınız Birine Söylediğinizde Yasal Olarak Hakaret Sayılmıyor,1
Çöle Düşse Kutup Ayılarıyla Karşılaşıp Birtakım Tatsız Olaylar Yaşayabilecek 15 Bahtsız Kişi,1
WhatsApp'ın Yeni Gizlilik Sözleşmesi Karşısında Far Görmüş Kediye Dönen Kullanıcılardan Güldüren Paylaşımlar,1
Gördüğünüz Andan İtibaren Gençliğinizden 15 Yılı Çalıp Götürecek Birbirinden Acayip Görseller,1
Netflix And Chill Diyerek Libido Bağımlısı Bir Kadın Olarak Anılmanın Bi' Garip Hikayesi,1
ABD Kongresindeki Darbe Girişimini Mizahıyla Yorumlayarak Güldüren 17 Kişi,1
Sadece Türkiye'de Yaşayanların Korkulu Rüyası Olan Birbirinden Garip 17 Şey,1
Twitter'ın Alıntılama Özelliğini Mizahla Harmanlayarak Haftaya Damgasını Vuran 17 Kişi,1
Herkese Yakışacak Diye Bir Şey Yok! Bir Dönem Saçını Uzatarak Hayranlarını Bir Miktar Üzen Ünlüler,1
Hafızalarından Silmek İstedikleri En Saçma Anılarını Anlatırken Hepimizi Kahkahaya Boğan 19 Takipçi,1
Paylaştıkları Bir Tuhaf Dertleriyle İnsanı Kendi Dertlerinden Uzaklaştıran Sosyal Medya Kullanıcıları,1
Yine Yaptı Yapacağını! Cem Yılmaz'ın Paylaştığı Windows Arka Plan Görseline Gelen Birbirinden Komik Yorumlar,1
"Çok Seviyoruz, Peki Ya Ne Kadar Tanıyoruz? İşte A'dan Z'ye Instagram Filtreleri",1
Enis Arıkan'ın Tatlı mı Tatlı Annesi Selma Teyze'nin Tam Bir Instagram Trolü Olduğunu Gösteren Paylaşımları,1
Toplanın Hayattan Daha Fazla Zevk Almanızı Sağlayacak 16 Seksi İpucu Veriyoruz!,1
"Boğaziçi'ne Rektör Olarak Atanan Melih Bulu'nun, 'Metallica Dinliyorum' Sözleri Goygoycuların Diline Düştü",1
"Hafızandan Silmek İstediğin En Saçma Anını Bizimle Paylaş, İçeriğini Yapalım!",1
Yaptıkları Paylaşımlarla Hepimizin Hak Vereceği Nokta Atışı Benzetmelere İmza Atmış 19 Kişi,1
Kişinin İlişkisi Varken Mastürbasyon Yapması Aldatma Sayılır mı?,1
Denizaşırı Mizahta Bu Hafta: Son Günlerde Yabancıları Kahkahaya Boğmuş 19 Komik Tweet,1
Okul Yıllarında Yaşadıkları En Rezil Anılarını Anlatırken Herkese Kahkaha Attıran 17 Takipçimiz,1
Doğuda Okyanus Bile Var! Kıtalar Bir Bütün Olarak Kalsaydı Çok Daha Farklı Olabilecek 15 Şey,1
Herkes Oradaydı Herkes! Efsane Dizi Avrupa Yakası'nda Konuk Oyuncu Olarak Rol Almış Tüm İsimler,1
Akrabalarıyla Yaşadıkları Komedi Filmlerini Aratmayacak Absürt Anılarla Kahkahaya Boğan Takipçilerimiz,1
Tartışmalar ve Sorunlar Arasında Yayına Başlayan EXXEN İçin Birbirinden Yaratıcı Program Önerileri,1
Kargocularla Yaşadıkları Komik ve Tatlı Anları Paylaşarak Hepimizi Eğlendiren Kargo Mağdurları,1
"Denk Gelene ""Hay Derdini Butonu Nerede?"" Dedirtecek En Efsane Duyarlar!",1
Mezdeke Şarkılarını Yanlış Anlayarak Söyleyenlerden Doğrusu Yerine Aşırı Uyduruk Cümleler,1
Yaşadıkları Komşu Terörü Karşısında Mavi Ekran Veren Birbirinden Talihsiz Takipçilerimiz,1
