Text,Sentiment
Cep Telefonunun Yasak Olduğu Bir Yer Var,1
"Dünyanın En Uzak Adası; Teknoloji Var, Suç Yok",1
Gelgit Olunca Farklı Görünen Dünya Harikası 7 Yer,1
Keşke Orada Olsaydım Dedirten Burning Man 2017 Fotoğrafları,1
Bayram Tatilinde Gidilebilecek En İyi 10 Kadın Plajı,1
"İstifa Ettiler, Sprinter’ı Karavana Çevirdiler ve Dünyayı Geziyorlar",1
Tek Masası Olan Zenginlerin Kapıya Dizildiği Japon Restoranı,1
Sahibiyle Birlikte Ülke Ülke Gezen Dünyanın En Şanslı Tavuğu,1
Deniz Seviyesinin Altındaki Büyüleyici Otel Odası,1
Eski Zelanda Neresi?,1
"Eski Hostesten Uçaktaki En Rahat ve Güvenli Koltukları Seçmenin, İyi Servis Almanın Sırları",1
"Bavul.com, faaliyetlerini durdurma kararı aldı",1
Barcelona’da Turist Karşıtı Grup Otobüs Lastiklerini Kesti,1
Japonya’nın Geyik Şehri: Nara,1
Yazın Kısa Tatillerde Kaçış Yapabileceğiniz Türkiye’den Az Bilinen 7 Rota,1
Tatilin Keyfini Çıkarmak İçin Uzak Durmanız Gerekenler,1
Turistlerle Dolmadan Önce Ziyaret Etmeniz Gereken 15 Büyüleyici Yer,1
Dünyanın Yeni 7 Harikasının Baş Döndürücü Fotoğrafları,1
Konseptiyle Kalbinizi Fethedecek Şangay’daki Doğa Oteli,1
"Rio de Janeiro: Kaçarsan ölürsün, kalırsan yine ölürsün",1
Sokak Sanatı Severlerin Mutlaka Seyahat Etmesi Gereken Yer: George Town,1
Evden Çıkmadan Milleti Kıskandıracak Seyahat Fotoğrafları Çekmenin Yolları,1
Kedi Severler Buraya! Yeni Trend Kedi Kafeler,1
Ailecek Gezerken Sıkılmayacağınızı Garanti Edeceğimiz 7 Harika Müze,1
Yurt Dışında Market Alışverişi – Aç Kalmamak İçin Yaratıcılığınızı Kullanın,1
Ölmeden Önce Ziyaret Etmeniz Gereken 30 Yer,1
Dünyanın En İlginç Temalı 7 Restoranı,1
Gerçekten Havalara Uçmanızı Sağlayacak İsveç’in Güzel Pilotları,1
Fotoğraf Başına 9000 Dolar Kazanan Instagram Fenomeni Çiftin Efsane Seyahatlerinden 15 Kare,1
Fotoğrafçı Gözüyle Dünyanın Kapalı Kutusu Kuzey Kore,1
Tatilinizi Ucuza Getirmek İçin Başvurabileceğiniz 15 Pratik Bilgi,1
Bali’de Yaşam Şartları Nasıl ve Aylık Masraflarınız Ne Kadar Tutar?,1
Müjde! Sadece nüfus cüzdanıyla Ukrayna’ya gidilebilecek,1
Napoli’de Kafeye Gidenler Neden Fazladan Kahve Alıyor?,1
İlk Fırsatta Ziyaret Etmeniz Gereken Dünyanın En Güzel 12 Kumsalı,1
27 Yaşındaki Kadın 2015 Yılında Başladı ve Dünyanın Tüm Ülkelerini Gezen İlk Kadın Oluyor,1
Kış Aylarında Bir Masalı Andıran Şehir: Moskova,1
İçinden Interrail Ruhu Çıkan ve Dünyayı Gezen Teyzenin İçinizi Isıtacak Fotoğrafları,1
Disney’den Avatar Temalı Park Geliyor,1
Kyoto’nun Yeni Kitabevi Temalı Hostelinde 5000 Kitapla Birlikte Kitaplıkta Uyuyabilirsiniz,1
"İngiltere’nin Güneyinden İçinizi  Isıtacak Bir Kasaba, Bournemouth…",1
Dünyanın Ne Kadarını Gezdiniz?,1
Manzarasıyla Sarhoş Eden Dünyanın En Güzel 15 Barı,1
Dünyanın 20 Farklı Köşesinden Sizi Kendine Aşık Edecek 20 Sokak Sanatı,1
"Airbnb, Drakula’nın Şatosunda Kadife Kaplamalı Tabutta Yatacak 2 Kişi Arıyor",1
The Mad Max Festival’den Aklınızı Alacak 15 Harika Fotoğraf,1
İspanya’daki 26. İnsan Kulesi Festivali’nden Keşke Orada Olsaydım Dedirten 10 Fotoğraf,1
Sünger Bob’un Ananas Evinde Kalmak İster Misiniz?,1
Duvarları ve Çatısı Olmayan Binlerce Yıldızlı Otel Yapıldı,1
Borç ve Faturalarla Mücadele Etmek Yerine Dünyayı Gezen Çift: Onur ve Ayten,1
Yunanistan Eşine Vize Vermeyince Balayına Yalnız Çıkan Kadının 10 Troll Fotoğrafı,1
Japonya’nın Minimal Evlerinden 13 Küçük Ama Kocaman Kare,1
Tarihi Yerlerde Yanlış Tarafın Fotoğrafını Çeken Fotoğrafçıdan 15 Radikal Çalışma,1
Sokaktan Sahiplenilen Şanslı Köpeğin Kıskandıracak Dünya Turu,1
Dünyanın Az Bilinen En Garip Ama Aynı Zamanda En Güzel Eğlence Parkları,1
Vizesiz Gidilebilen Japonya’da Mutlaka Görmeniz Gereken 15 Yer,1
Muhteşem Bir Deneyim: Su Üzerinde Yürümek İster Misiniz?,1
Annesi Merak Etmesin Diye Gittiği Her Yerden Ben İyiyim Fotoğrafı Gönderen Model,1
Renk Festivallerinin Atası Holi’den 10 Rengarenk Fotoğraf,1
Fransa’da Trenler Hareket Eden Sanat Müzelerine Dönüştürüldü,1
AB Komisyonu Vizeler Kaldırılsın Dedi,1
Dubai’de Görmeniz Muhtemel 20 İlginç Manzara,1
Karavanla 5 Yıl Boyunca Avrupayı Gezen Çiftin İlham Veren Fotoğrafları,1
Dünyadaki Diğer Ülkelerde Asgari Ücret Ne Kadar?,1
Seyahat Ederken Hayal Ettiğimiz ve Gerçekte Olan,1
Kendinizi Bir Rüyada Kaybolmuş Gibi Hissedeceğiniz Mavi Şehir,1
Game Of Thrones Çekimlerinin Yapıldığı Gerçek Hayatta Ziyaret Edebileceğiniz 15 Yer,1
İstanbul’da Alternatif Kahvaltı Mekanları,1
90 Yaşında Kanser Olduğunu Öğrenen Kadın Tedavi Yerine Dünyayı Gezmeyi Seçti,1
Dünyanın En Mutlu Evi,1
1928 Model Arabayla 16 Yıldır Dünyayı Gezen 4 Çocuklu Aile Türkiye’de,1
Günde 8 Dolar Harcayarak 50 Ülkeyi Gezen Çiftin İlham Veren Serüveni,1
Özendiğimiz Hayatı Yaşamakla Meşgul Olan Köpeğin Kıskandıran 10 Fotoğrafı,1
Tokyo Sokaklarının Geceleri Daha Bir Mistik Olduğunun Kanıtı 15 Büyüleyici Fotoğraf,1
"Hepimizden Daha İyi Seyahat Eden Kedi, Gandalf İle Tanışın",1
Tası Tarağı Toplayıp Brezilya’ya Gitmek İstemenizi Sağlayacak 21 Fotoğraf,1
Doğa Aşığı 3 Annenin Çocuklarıyla Çıktıkları Macera Dolu Yolculuktan Kıskandıran Kareler,1
Paris’in 100 Yıl Önce Çekilmiş Renkli Fotoğrafları,1
Venedik’te Gözlerinizi Yerden Ayıramayacağınızın Kanıtı Zemin Döşemeleri,1
Mutlaka Görmeniz Gereken Dünyanın En Güzel 5 Tema Parkı,1
İngiltere’ye Gitmek İçin Çok Tatlı Bir Sebebiniz Oldu: Kedi Barı,1
Mimari Harikası: 70 Metrelik Deniz Orguyla Müzik Yapan Dalgalar,1
Hindistan’ın Özel Bir Yer Olduğunu İspatlayan 8 Fotoğraf,1
Ali Ve Nino’nun Trajik Aşk Hikayesini Anlatan Heykellerin Hüzünlü Dansı,1
Hayalindeki Ülkeyi Bulmak İçin Bebeğiyle Dünyayı Dolaşan Kadın,1
Dubai’den Keşke Orada Olsaydım Dedirten Harika Fotoğraflar,1
Dünyanın En Güzel Kütüphanesi,1
Çin Sokaklarında Bir Garip Trend: Bitki Tokalar,1
Apartman Gibi Üniversitelerde Okuyanları Kıskandıracak Dünyanın En Renkli Üniversitesi,1
Burning Man Festivali’nden Keşke Ben De Orada Olsaydım Dedirten 13 Fotoğraf,1
Çiçeklerden Yapılan Van Gogh Heykellerinin Büyüleyici Geçit Töreni,1
Frida Kahlo’nun Hayatını Geçirdiği Ev Casa Azul’dan Harika Kareler,1
1928 Model Araba ve 4 Çocukla Dünyayı Gezen Çift,1
Su Üstündeki Burning Man: Çöplerden Sal Yapıp Dünyayı Geziyorlar,1
Türkiye’nin Unesco Dünya Mirası Listesi’ndeki Yerleri,1
İstanbul’da Sevgiliyle Gidilebilecek 5 Cici Mekan,1
Maymunlar Tapınağı’nda Hüküm Süren Maymunların Muazzam Yaşamı,1
3 Yıl Dünyayı Gezen Çiftin 1 Dakikalık Kıskandıran Videosu,1
Japonya’dan Korku Dolu Bir Otel: Godzilla Hotel,1
Dünyanın En Güzel 10 Metrosu,1
Stresten Uzaklaştırma Garantili Yüzen Bar,1
Evli Çiftin Görenleri Hayran Bırakan Harika Tatili,1
Bu Yaz İçin Türkiye’den 7 Alternatif Tatil Yeri,1
Dünyanın En Romantik 10 Şehri,1
Yaza Hazırlıksız Yakalanmamak İçin Yapmanız Gereken 11 Aksiyon,1
83 Günde Dünyanın 38 Farklı Yerinde Evlenen Akrobat Çift,1
Dünyanın En Pahalı 10 Şehri,1
Tüm Çin’i Boydan Boya Yürüyen Adam,1
Kuzey Kanada’nın Saç Donduran Soğuğu,1
Dikenli Telleri Aşıp Birbirinin İçinden Geçmiş 7 Ülke Sınırı,1
Çölde Bir Vaha: Huacachina,1
Düğün Parasıyla Dünya Turuna Çıktılar,1
Azıcık Canını Sevenin Yüzmeyeceği 5 Tehlikeli Su,1
Sakinlerinin Neredeyse Ölmediği Uzun Ömür Ortalamasına Sahip 7 Ülke,1
22 Şehrin Aşık Edecek Güzellikte Kuş Bakışı Fotoğrafları,1
Klasik Tatilden Sıkılanlara Özel Birbirinden İlginç 7 Otel,1
Ütopya’ya yolculuk: Günde 47 Euro Kazanç Aylık 15 Euro Kira,1
Dünyanın En Güzel 5 Plajı,1
Gece Çökünce Manzarası Daha Bir Tatlı Olan 15 Şehir,1
Dünyanın En Güzel 13 Sinema Salonu,1
Dünyanın En Soğuk Yeri Oymyakon’dan Dondurucu Fotoğraflar,1
Dünyanın En Güzel 10 Adası,1
PARİS SİZİ ÇAĞIRIYOR! (Paris’e gideceklere tavsiyeler),1
Türkiye’de En Çok Turist Çeken 10 Bölge,1
Fotoğraflarla Kuzey Kore İle Güney Kore Arasındaki 5 Fark,1
Vizesiz Gidilebilen Ülkeler,1
Çıplaklar köyü: Püfür püfür,1
Müzmin Bekarları Bile Evlendirecek Güzellikte 10 Yurt Dışı Balayı Mekanı,1
Bakanı Mutlu Eden Seyahat Gifleri,1
Hangi ülke kahvaltıda ne yiyor?,1
Yılın Troll Haberi: Vizesiz Polonya,1
Bir Mimari Harikası: Ağaçtan Katedral,1
Aklınızı Kaybetmenize Neden Olacak Norveç Manzaraları,1
Eşcinsel Kadınların Evlilik İçin İlk Tercihi İzlanda,1
Hangi Ülkede Ne İçilir?,1
Dünyanın En İlginç Yerleri,1
İtalya’da kesinlikle görülmesi gereken 15 ufak kasaba,1
Dünyanın En Tehlikeli Havalimanları,1
