Text,Sentiment
"""İçinde Seks ve Çağrışım Yapan Kelimeler Geçmeyen Ama Seks Duygusu Uyandıran Cümle?"" Sorusuna Gelen Birbirinden Eğlenceli Cevaplar",1
Modanın Seyrini Değiştirecek Kombin Yorumlarıyla Kahkaha Attırmış 14 Kişi,1
Ünlülerden Tadınızı Sonuna Kadar Kaçıracak Nitelikte 15 Tatsız ve Komik Fotoğraf,1
"El Emeği Olmuş Fakat Pek de Göz Nuru Olamamış Hayal Sınırlarımızı Zorlayacak 17 ""Örgü ve Ürün""",1
Kadın Olmanın Ne Kadar Zor Olduğunu Gözler Önüne Seren Birbirinden Şahane Tespitler,1
Keşke Sövseydin! Küfür Olmayan Ama İnsanı Çok Daha Beter Eden Cümleler,1
Gördüğünüz Andan İtibaren Gençliğinizden 20 Yıl Götürme Garantisi Olan 13 Görsel,1
Durumları Aşırı Yaratıcılıkla Süsleyerek Keyifli Keyifli Gülmemizi Sağlamış 15 Paylaşım,1
Düşman Başına Dedirtecek Bir Ev Arkadaşına Sahip Olanların Çok İyi Anlayacağı Durumlar,1
Ünlülerin Başının Belası Şeref Düzyatanlar'dan Kahkaha Attıracak Derecede Komik 12 Troll,1
Bir Zamanlar Bayılarak Seyrettiğimiz Dizilerin 'Hah Tam Olmuş' Diyeceğiniz Aşırı Gerçekçi Özetleri,1
Zürafaların Boynuna Oturup Balık Tutmak mı? Kesinlikle Yasak! Şaka Olduğunu Düşüneceğiniz 25 Tuhaf Yasa,1
'Gelecekten Gelen Birine Soru Sorma İmkanınız Olsa Ne Sorardınız?' Sorusuna Takipçilerimizden Gelen 13 Efsane Cevap,1
"Hepimize ""İyi Geleceği"" Söylenen Lakin Pek de Yapmak İstemeyeceğimiz Birbirinden Garip 15 Öneri",1
Yaşıtlarının Teker Teker Evlenmesine Tanıklık Eden Bekarların Çok İyi Anlayacağı Durumlar,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren 19 Kişi,1
Bir Hafta Boyunca Yaptıkları Paylaşımlarla Duygularımıza Tercüman Olan 15 Kişi,1
Şıp Demiş Burnundan Düşmüş Diyeceğiniz Benzerlikleri Paylaşarak Hepimizi Güldürmeyi Başarmış 14 Kişi,1
Sizlere Dolu Dolu Mizah Vadeden Son Zamanların En Komik 14 WhatsApp Konuşması,1
Bu Mizah Testine Göre Gülen misin Güldüren misin?,1
Akıllı Telefon Kullanan Her İnsanın Gündelik Hayatta Karşılaştığı 13 Gülümseten Problem,1
Şanssızlıkta Sınırları Zorlayıp Minik Hatalarının Sonucunu Ağır Ödeyen 18 Kişi,1
Bu Dünyadan Olması İmkansız Olan Birbirinden Sürreal 15 Gizemli Fotoğraf,1
Azerbaycan Mizahşörlerinden Son Zamanların En Yaxşı 17 Caps'i,1
Aile Üyelerini Mizahlarına Alet Eden Goygoyculardan Haftanın En Eğlenceli 17 Paylaşımı,1
İnternetteki Ata Sporumuz Olan Yorum Yapmanın Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
Geçen Hafta Yaptıkları Paylaşımlarla Eğlencenin Dibine Vuran 17 Uluslararası Mizahşör,1
Serbest Bırakılan Papaz Brunson Hakkında Söyleyecek İki Çift Lafı Olan 16 Kişi,1
Okurken İnsanın Kalbini Paramparça Edecek Kıvamda Olan 15 Trajikomik Mesaj ve Diyalog,1
Günlük Hayatın İçinden Başımıza Geldikçe Ömrümüzden Ömür Götüren 17 Kahreden Olay,1
Bıktık Sizden! Okuduğumuz Bölüme Göre Duymaktan Bıkıp Usandığımız Saçma Sapan Cümleler,1
Yüzüklerin Efendisi Filminden Frodo'nun Ekran Başındakilere Saç Baş Yoldurduğu 13 Aval Hareketi,1
Bir Zamanlar Gözümüzün Önündeyken Aniden Kaybolan Ünlü Yüzlerin Şimdi Neler Yaptıklarını Tek Tek Bulduk,1
Beyaz Saray'da Donald Trump ile Görüşen Kanye West'in Canlı Yayında Çıkardığı Telefonu ve Girdiği Şifre Dalga Konusu Oldu!,1
Bir Lise Öğrencisinin Günlük Hayatını Anlattığı Birbirinden Komik Karikatürleri Sizi Çok Güldürecek!,1
Yeni Gelinlerin Evlerinde Olmazsa Ayıplanacakları Birbirinden Coşkulu 12 Eşya,1
İnsanların Duruşlarından Olayın Ne Olduğunu Tak Diye Çözmüş Olan 15 Tespitör,1
Özgün ve Sanatsal Çalışmalarına Mizah Sosu Ekleyip Eğlenceli Paylaşımlar Çıkarmış Artoflost'dan 17 Çalışma,1
Aşkına Karşılık Alamayanlar Buraya! Platoniğinizin Dikkatini Çekmenizi Sağlayacak Tüyolar,1
Herkesin Dışladığı Sizlere Kucak Açıyoruz! Hayatınızda İkizler Burcu Birinin Olmasının En Tatlı Yanlarını Söylüyoruz!,1
Tespitleriyle Herkesi Hem Güldürmeyi Hem de Düşündürmeyi Başarmış 15 Kişi,1
Gördüğümüz En Kötü Çöküşlerden Birisini Yaşayan Arda Turan'ın Yaşadığı Son Skandalı Goygoy Malzemesi Yapmış 21 Kişi,1
Mizah Anlayışına Göre  Psikopatlık Potansiyelini Ölçüyoruz!,1
Twitter'ın En Eğlenceli Kadınlarından Biri Olan Ayşe Hatun'un Hepsi Birbirinden Komik 15 Paylaşımı,1
Bulundukları Ortama Tam Bir Bukalemun Gibi Uyum Sağlamayı Başarmış Bu Kamuflaj Ustalarını Bulmaya Çalışırken Çok Zorlanacaksınız!,1
"Yediden Yetmişe Ülkedeki Herkesin İçinde İrili Ufaklı Bir ""Troll"" Bulundurduğunun Kanıtı Olacak 17 Paylaşım",1
Günlük Hayatta Hepimizin Bir Şekilde Yaşadığı ya da Tanık Olduğu 17 Sinir Bozucu Durum,1
"Vedat Milor'dan Elitlik Seviyesini Arşa Çıkaran Soru: ""Doblo Ne?""",1
"Lana Del Rey, Ramazan'ı Fena Harcadı! Bir Instagram Klasiği: ""Bugün Benim Doğum Günüm!""",1
13 Adımda Çok Satacak Keriz Tokatlamalık Kitap Yazma Rehberi,1
Antartika'da -70 Derecede Yemek Pişirmeye Çalışırsanız Ne Olacağını Biliyor musunuz?,1
Yakaladığı Saçma Tweetlerle Hunharca Dalga Geçenlerden 14 Komik Paylaşım,1
Üzerinde Yapılan Minik Oynamalarla ve Farklı Bakış Açılarıyla Olduğundan Çok Daha Farklı Boyutlara Ulaşmış 17 Görsel,1
Kahkaha Tufanına Hazır Olun! Mevcut İlişki Durumunu Bir Görselle Anlatarak Hepimizi Güldürmüş 15 Takipçimiz,1
Yaptıkları Paylaşımlarla Ekonomik Durumumuzu Çat Diye Yüzümüze Vurup Ağlanacak Halimize Güldüren 19 Kişi,1
Kadınların Beklentileri ve Gerçekte Yaşadıkları Arasındaki Farkları Gözler Önüne Seren Sanatçıdan 16 Komik Çizim,1
Burak Özçivit'in Yeni İmajını Sindiremeyerek Mizah Şovu Yapmış 15 Kişi,1
Çarpıcı ve Benzersiz Görünüşlere Sahip Oldukları İçin Ünlü Olan 15 Etkileyici İnsan,1
"Görünce Koca Bir ""Tövbe Estağfurullah!"" Çekmekten Kendinizi Alıkoyamayacağınız Birbirinden Sinir Bozucu 20 Ayakkabı",1
Günlük Hayatta Rastlanılmış Fotoğrafları Ünlü Film ve Dizilere Benzeten Kişilerden 15 Alternatif Afiş,1
Ezgi Mola ve Enis Arıkan'ın Günümüzün En Komik İkilisi Olduğunun Kanıtı 17 Instagram Paylaşımı 😂,1
Yaşadığı Komik Olayları Kahkaha Atmamız İçin Bizlerle Paylaşan 15 Cennetlik Kişi,1
"Gördüğünüz An ""Sizi Bize Sayıyla mı Verdiler!"" Diyerek Saçınızı Başınızı Yolacağınız 13 Görsel",1
Hallerimiz Var Bizim! Yaş İlerledikçe Dayanması Oldukça Zor Olan Durumlar,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren 15 Kişi,1
İnternetteki Ata Sporumuz Olan Yorum Yapmanın Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
Kimilerine Göre 'Kötü' Olduğu Düşünülen Bazı Davranışlar Aslında Sizin İçin Faydalı Olabilir!,1
Panoramik Fotoğraf Çekmeye Çalışırken Madara Olmaktan Kurtulamamış 20 Şanssız İnsan,1
Biraz Can Sıkıntısı ve Biraz İşsizlik Sonucu Ortaya Harika Şeyler Çıkaran 20 İnsan,1
Kadın Olmanın Ne Demek Olduğunu Bilen Bir Sanatçıdan Birbirinden Komik 22 Çizim,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 20 Tweet'i,1
Görünce Kendinizi Onların Yerine Koyup Üzüleceğiniz Buram Buram Hüzün Kokan 19 Absürt Fotoğraf,1
Tespitin Dibi! İsimlere Göre Yapılmış Birbirinden Cuk Oturan Nokta Atışı Karakter Analizleri,1
En Tuhaf Fiziksel Özelliklerini İnternet Camiası ile Paylaşmaktan Çekinmemiş 17 Kişi,1
Alınmaca Darılmaca Yok! 12 Burcun En İyi ve En Kötü Yanlarını Analiz Ediyoruz!,1
İzlediğimizi Kendimize Bile İtiraf Edemeyip Saniyesinde Ağına Düştüğümüz 13 Televizyon Programı,1
Günümüz Kıyafetlerini Kendilerine Göre Yorumlayan Goygoyculardan 15 Alternatif Kreasyon,1
Rastladığı Durumlarla Bir Güzel Dalga Geçerek Gülmekten Karnımızı Ağrıtan 15 Kişi,1
İnternet'ten Sık Sık Alışveriş Yapıyorsanız Fazlasıyla Tanıdık Gelecek 15 Durum,1
Yabancılar İçin Türkçe Küfür Dersi,1
Yemek Programlarının Belalısı Master Chef Murat'ın Pozuna Yapılmış Birbirinden Komik 15 Photoshop,1
Günlük Hayatta Yaşananları Tüm Gerçekçiliği İle Kaleme Alan Sanatçının Birbirinden Samimi 13 Çizimi,1
Karşılaştıkları Sorunlara Ürettikleri Pratik Çözümler ve Cevaplarla İşin İçinden Sıyrılmış 15 Kıvrak Zeka,1
Zam Gelen ve Bir Aylık Ambalaj Stoğu Kalan Yumurta İçin Söyleyecek Sözü Olan 15 Kişi,1
Yaptıkları Haberlere Kullandıkları Görsellerle Müthiş Uyum Yakalayanlardan 15 Güldüren Örnek,1
Kara Mizahı Başarılı İllüstrasyonlarıyla Harmanlayan Sanatçının Hepsinde Kendinizden Bir Parça Bulacağınız Çalışmaları,1
Yeni İmajıyla da Karizmasından Ödün Vermeyeceğini Kanıtlayan Kıvanç Tatlıtuğ'a Yapılmış 15 Eğlenceli Monte,1
Kendini İfade Edemeyince Çareyi Çeviri Programınlarında Bulan Yurdum İnsanından Beyin Yakan Cümleler,1
Newton'un Kemikleri Sızlıyor: Yer Çekimine Meydan Okuyan Bu 25 Görseli Anlamak İçin Tekrar Tekrar Bakacaksınız!,1
Yaptığımız Her Şeyi Aşırı Derecede Abartıp İşi Şova Döktüğümüzü Kanıtlayacak Birbirinden Acayip 19 Görsel,1
''İnsanlar  Hayvanlar Gibi Flört Etseydi?'' Sorusuna Çizimleriyle Cevap Veren Sanatçının Gülme Garantili Karikatürleri,1
Burçların Karakteristik Özelliklerine Göre Televizyon Dünyasından 12 Dizinin Astrolojik Yorumu,1
Aslan Yattığı Yerden Belli Olur! Yatak Örtülerine Göre Karakter Analizi Yapıyoruz!,1
Nilgün Bodur'un 'Dünya Edebiyatına Kazandırdığı' Okunması Gereken 12 Önemli Eser,1
'Tüm Zamanların En Komik ve En Eğlenceli Babası' Unvanını Gururla Taşımış 19 Kişi,1
Twitter'ın En Dobra En Doğal Fenomenlerinden Merisü'nün Attığı Birbirinden Komik 17 Tweet,1
"Görenlere 'Siz Hangi Mağaradan Çıktınız?' Dedirten, İnsanlıktan Nasibini Alamamış 16 Yolcu",1
"Gördüğünüz An ""Bu Zaten Sadece Çin'de Olabilirdi"" Diyeceğiniz Birbirinden Çılgın 22 Manzara",1
Sadece Görünce Bile İnsanın İçini Tertemiz Bir Hale Getiren Birbirinden Rahatlatıcı 17 Görsel,1
Okurken Yüzümüzü Gülümsetecek Eylül Ayında Yapılan Sporla İlgili 17 Komik Paylaşım,1
Alıntılama Sanatını En Güzel Şekilde İcra Ederek Bizleri Kahkahaya Boğmuş 15 Kişi,1
Eylül Ayında Onedio'da Yayınlanmış En Komik 15 İçerik,1
Verilen Pozun Türünü Anında Tespit Edenlerden Keyifle Katılacağınız 15 Paylaşım,1
Pembe Sevgisini Biraz Abartarak Gözlerimizin Kör Olmasına Neden Olmuş 16 Kişi,1
Günlük Objeleri Birbirinden Garip Ama Bir O Kadar da Kullanışlı Nesnelere Çeviren Fransız Sanatçı,1
Dikkat Hız Sınırı! Erkeklerin Kadınlara Yürüme Tarzına Göre Karakter Analizi Yapıyoruz!,1
Hayaller vs Hayatlar! Müzik Festivallerinde Umduğunu Bulamamış Şans Yoksunu İnsanlar,1
Onedio Instagram Hesabımızın Eylül Ayında En Çok Güldüren 25 Paylaşımı,1
Cocu'su Çıktı! Fenerbahçe'de Kötü Sonuçlar Almaya Devam Eden Cocu'yu Mizahına Alet Etmiş 15 Kişi,1
Emin Olduğu Ama Kanıtlayamadığı Olayları Tek Tek Açıklayan 15 Kişi,1
Servet Avcısı Sevgilisini Yaptığı Şakayla Faka Bastıran Adam,1
Dolu Dolu Kahkaha Garantili Antidepresan Tadında 15 Eğlenceli Diyalog,1
"Atarlı Ankara Bebelerinin ""Canım Anam"" Dövmelerini Gölgede Bırakan İsyan ve Haykırış Dolu Dövmeleri",1
'Geleceğinle İlgili Sadece Tek Bir Soruna Doğru Cevap Alacak Olsan Hangi Soruyu Sorardın?' Sorusuna Gelmiş 13 Efsane Cevap,1
"""Saniyelik Yaptığınız Salaklıklar Ne?"" Sorusuna Gelen Travma Soslu 25 Komik Cevap",1
Sizi Düşüncelere Daldırıp Boğabilecek Dünyanın En Alakasız İnsanlarının Buluştuğu 25 Kare,1
Talihsizlik Konusunda Çölde Kutup Ayısıyla Karşılaşan Bedevilerle Yarışacak 15 Kişi,1
Tercihlerini Mizahtan Yana Kullanan Edebiyat Tutkunlarına 13 Farklı Kitap Önerisi,1
Ülkemizi Teğet Geçen Kırbaç Kasırgası Hakkında Konuşmadan Edemeyen 13 Kişi,1
Bir Hafta Boyunca Ünlüleri Mizahına Alet Ederek Güldüren 19 Kişi,1
Eylül Ayının Mizah Açısından Bereketli Bir Ay Olduğunu Gösteren  17 Tweet,1
Geçen Hafta Attıkları Tweetlerle Herkesi Kahkaha Krizine Sokan 17 Uluslararası Mizahşör,1
Sadece Ankara'da Yaşandığına Emin Olduğumuz Fıkra Gibi 15 Olay,1
"Son Zamanlarda Ortaya Çıkmış, Alakaları Olmamalarına Rağmen Birbirlerine Aşırı Benzeyen 21 Şey",1
İnternetteki Ata Sporumuz Olan Yorum Yapmanın Bu Haftaki Altın Madalyalık 15 Temsilcisi,1
Televizyon Dünyasıyla İlgili Attıkları Komik Tweetlerle Hafta Boyunca Güldüren 13 Kişi,1
Nereden Çıktı Bu Çılgınlık? Serpme Kahvaltısız Yaşayamayan Tipleri Analiz Ediyoruz!,1
Stok Fotoğrafları Diyaloglandırıp Bambaşka Mizah Kafaları Yakalayanlardan 15 Komik Paylaşım,1
Eski Sevgilileriyle Yaşadıkları Karşısındaki Tutumlarıyla Hepinizi Gülümsetecek 16 Kişi,1
Giyilen Mont Modellerine Göre Yapılmış 13 Şahane Karakter Analizi,1
Kafalar Allak Bullak! Yabancı Ünlüler Türkiye'de Doğsaydı Hangi Ünlü Olurdu?,1
Gördüğünüz Andan İtibaren Saçınızı Başınızı Yolduracak Kadar Birbirinden Acayip 13 Görsel,1
Hangi Kafa ile Yapıldığını Asla Öğrenemeyeceğimiz Aşırı Garip 15 Ürün,1
Eşleriyle Yaşadığı Aşırı İlginç Problemler Yüzünden İnsanı Evlilik Hakkında Derin Derin Düşündürecek 15 Kişi,1
Meşhur 'Sexting' Kelimesine Türkçe Karşılık Bulayım Derken Güldüren 15 Kişi,1
Kafalar Karışmış! Etkisinden Çıkamadıkları Garip Olayları Belgeleriyle Paylaşan 17 Şaşkın Kişi,1
Eskisi Kadar Masum Olmayan Pamuk Prensesi Mizahıyla Kötü Bir Kıza Çeviren 15 Paylaşım,1
Sevgilisine Muhteşem Bir Doğum Günü Kartı Hazırlayıp Üzerine İsmi Yanlış Yazan Bahtsız Genç,1
13 Adımda Tipik Türkiye Tanıtım Videosu Yapma Rehberi,1
Bir Kasırgamız Eksikti! Ege'de Büyük Bir Zarara Sebep Olabileceği Söylenen Kasırgaya Beyin Yakan 26 İsim Önerisi,1
Gündelik Yaşamdan Aşina Olduğumuz Anları Benzersiz Mizahıyla Anlatan Sanatçının Birbirinden Komik Karikatürleri,1
Ünlülerin Ne Kadar Ünlü Olsalar da Bizimle Aynı Şeyleri Yaptığını Gösteren 15 Komik Paylaşım,1
Durumlara Verdiği Tepkilerle Instagram'ı Sallayan Taze Fenomen Burak Altındağ'dan 16 Paylaşım,1
Düşman Başına! Ünlülerle Dost Olsaydık Nasıl Birer Arkadaş Olabileceklerini Analiz Ediyoruz!,1
Popüler Yapımları Tiye Almayı Seven Koreli Ünlülerden Sizi Kahkahalara Boğacak 11 Dizi Parodisi,1
Her Ne Yapıyorsanız Bırakıp Okumanız Gereken Haftanın En Komik 20 Tweet'i,1
Bir Kadını Kendinizden Işık Hızıyla Uzaklaştırabileceğiniz Ömür Törpüsü Hareketler,1
Hafızanızdan Silmek İsteyeceğiniz Keyif Kaçırma Garantili Birbirinden Acayip 15 Paylaşım,1
Instagram'ın Mizah İhtiyacını Karşılayan Aynen Yazık'tan Birbirinden Komik 15 Paylaşım,1
"Okurken, Videoyu İzlemekten Çok Daha Fazla Keyif Alacağınız 15 YouTube Yorumu",1
Havalar Soğudu Kışçılar Atağa Geçti! Yazcı Kışçı Meydan Savaşında Mizah Ateşi Açan 16 Kişi,1
Ülkemizde Her An Her Yerde Bir Garipliğe Rastlayıp Kısa Süreli Şoka Girebileceğimizi Kanıtlayacak 23 Görsel,1
Burçların En Komik Özelliklerini Paylaşımlarına Yansıtarak Kahkaha Attırmış 17 Kişi,1
Yeni Şube Açan Kahve Zinciri Gibi Her Yerde Karşımıza Çıkan Kemal Kılıçdaroğlu Klonları,1
Seks Esnasında 'Aman Aman Nerelere Geldik' Dedirten Birbirinden Sinir Bozucu Durumlar,1
Hemen Hemen Her Konudan Kavga Edebileceğimizi Kanıtlayan Sudan Sebeplerden Çıkmış Trajikomik 19 Olay,1
Artık İnsanları Kandırmayın! Filmlerde Sürekli Gördüğümüz ve İnsanları Yanıltan Birbirinden Saçma Olaylar,1
Kendine Has Üslubuyla Çizdiği Karikatürlerde Kendinizi Bulacağınız Sanatçı: Meg Quinn,1
Sevgilisinden/Eşinden Yediği En Saçma Tribi Bizimle Paylaşarak Eğlendiren 15 Takipçimiz,1
Yanlış Hesaptan Paylaşım Yaparak Sosyal Medyada Alay Konusu Olmuş Kişiler,1
